id,source,parent_id,translation_source_id,subject,body_excerpt,raw_label,linked_parent_label,linked_parent_source,linked_parent_label_provenance,linked_parent_confidence,parent_link_status,evidence_group,triggered_rules,proposed_label,proposal_confidence,human_decision,human_note,label_provenance
data_vi:1024,data_vi,,,,Chủ đề: tiết kiệm tiền mua thứ này ở đây bạn chưa thử cials à? bạn thậm chí không thể tưởng tượng được cảm giác trở thành một người đàn ông thực sự trên giường là như thế nào! vấn đề là một lỗi tuyệt vời sẽ được cung cấp cho bạn chính xác khi bạn muốn. ciiis có nhiều ưu điểm hơn viaqra - tác dụng kéo dài 36 giờ! - bạn đã sẵn sàng bắt đầu chỉ trong vòng 10 phút! - bạn có thể trộn nó với rượu! chúng tôi gửi đến bất kỳ nước nào! có được nó ngay bây giờ! .,1,,,,,,ambiguous,commercial_offer,review,low,,,translated_dataset_mixed_positive
data_vi:1025,data_vi,,,,Chủ đề: tôi nhớ bạn 24632 nếu bạn muốn những người nghiệp dư thì chúng tôi có họ. hãy xem những trang web khó tính này. thanh thiếu niên hottt trẻ! ! ! đây là những điều tốt nhất trong số những điều tốt nhất khi nói đến những người nghiệp dư. không tin tôi à? Hãy xem cho chính mình . nghiệp dư nhỏ nhắn - - - - - - - - - - - - - - - - - - - - - - tất cả các coeds chặt chẽ tự nhiên ! ! ! nghiệp dư nhỏ nhắn ngực tự nhiên ! ! video xxx nghiệp dư độc quyền! ! ! hàng trăm người mẫu nghiệp dư nhỏ nhắn ,1,,,,,,ambiguous,,review,low,,,translated_dataset_mixed_positive
data_vi:1026,data_vi,,,,"Chủ đề: phần mềm được bản địa hóa, có sẵn tất cả các ngôn ngữ. xin chào, chúng tôi muốn cung cấp các phiên bản phần mềm được bản địa hóa (qerman, tiếng Pháp, tiếng Tây Ban Nha, tiếng Anh và nhiều phiên bản khác). tất cả phần mềm được liệt kê đều có sẵn để tải xuống ngay lập tức! không cần phải đợi 2 - 3 tuần để nhận được cd! chỉ một vài bài kiểm tra: - norton internet security pro 2005 - $ 29. 95 - windows xp professional với phiên bản đầy đủ sp 2 - $59 . 95 - bộ đồ họa corel draw 12 - $49 . 95 ",1,,,,,,ambiguous,product_service_solicitation;urgent_security_action,review,low,,,translated_dataset_mixed_positive
data_vi:1027,data_vi,,,,"Chủ đề: trình bày tài trợ một cách dễ dàng thế chấp . . mức giá mà công ty chúng tôi cung cấp cho bạn là thấp nhất trong 40 năm ! nếu bạn khó tin vào điều này, hãy truy cập trang web của chúng tôi ngay bây giờ và tự mình xem nó. bạn hoàn toàn không có nghĩa vụ và cam kết nào để được hưởng lợi từ dịch vụ của chúng tôi. bằng cách sử dụng dịch vụ nhanh chóng, chuyên nghiệp của chúng tôi, bạn sẽ có cơ hội được kết nối với các nhà môi giới và người cho vay chuyên nghiệp có nhu cầu kinh doanh với bạn.",1,,,,,,ambiguous,product_service_solicitation,review,low,,,translated_dataset_mixed_positive
data_vi:1028,data_vi,,,,Chủ đề: chúng tôi đã được đánh giá là hiệu thuốc trực tuyến một cửa số 1 . nhận thuốc theo toa với giá rẻ hơn! tôn giáo thay đổi; bia và rượu vẫn còn. bạn không thể khiến một người đàn ông thất vọng nếu không ở bên anh ta. cát là số d tạo nên cuộc đời tôi .,1,,,,,,ambiguous,product_service_solicitation,review,low,,,translated_dataset_mixed_positive
data_vi:1029,data_vi,,,,"Chủ đề: muốn kiếm một triệu! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! muốn kiếm một triệu đô la trong năm nay? tôi cũng vậy nhưng có lẽ điều đó sẽ không xảy ra! tuy nhiên nếu bạn đang tìm kiếm cơ hội kiếm vài nghìn mỗi tuần, làm việc tại nhà, bằng máy tính của mình, chúng ta cần nói chuyện. nếu bạn trên 18 tuổi và là cư dân Hoa Kỳ, chỉ cần nhấp vào trả lời, gửi cho tôi tên, tiểu bang, số điện thoại đầy đủ và thời gian tốt nhất để liên hệ với bạn. cá nhân ",1,,,,,,ambiguous,large_fund_bait,review,low,,,translated_dataset_mixed_positive
data_vi:103,data_vi,,,,"Chủ đề: cho những con điếm cam này biết phải làm gì để bị loại bỏ, vui lòng nhấp vào đây hoặc chỉ cần trả lời email này. địa chỉ của bạn sẽ bị xóa và bị chặn không bao giờ được thêm lại. vui lòng cuộn xuống cuối email này để biết thêm chi tiết. tất cả các chương trình này đều đang trực tiếp! ahotsexypair gợi cảm candice sui _ lei hoang dã _ mèo azcple bạn đang chờ đợi điều gì trên thế giới này ? hãy nhấp vào ngay bây giờ và nói với bất kỳ người phụ nữ nào trong số những người phụ nữ này phải làm",1,,,,,,ambiguous,promotional_call_to_action,review,low,,,translated_dataset_mixed_positive
data_vi:1030,data_vi,,,,"Chủ đề: gây ấn tượng với cô gái của bạn bằng một màn xuất tinh khổng lồ! này! tinh dịch của bạn đã bao giờ chảy ra và bạn ước gì nó đã bắn ra ngoài chưa? Bạn đã bao giờ muốn gây ấn tượng với cô gái của mình bằng một màn xuất tinh khổng lồ chưa? spur-m là trang web duy nhất cung cấp công thức tăng cường sinh lý nam hoàn toàn tự nhiên đã được chứng minh là làm tăng lượng tinh trùng của bạn lên tới 500%. Công thức tăng cường thể tích, hiệu quả cao của chúng tôi sẽ cho kết quả sau vài ngày và đi kèm",1,,,,,,ambiguous,,review,low,,,translated_dataset_mixed_positive
data_vi:1031,data_vi,,,,"Chủ đề: hệ thống longz cải thiện đáng kể sức chịu đựng của bạn, cả viên nang và sách hướng dẫn sử dụng miễn phí, cung cấp cho bạn những cách hiệu quả nhất để đạt được mức tăng kích thước ngay lập tức và cải thiện sức mạnh cũng như sức mạnh khi cương cứng của bạn. 90% nam giới quan tâm đến việc cải thiện khả năng chịu đựng tình dục, hiệu suất và kích thước dương vật của họ. bạn có phải là một trong 90% đó không? tôi muốn cho các bạn biết rằng tôi đã thấy chiều dài tăng thêm hơn 1 inch kể từ khi t",1,,,,,,ambiguous,,review,low,,,translated_dataset_mixed_positive
data_vi:1032,data_vi,,,,"Chủ đề: miếng dán dương vật thật tuyệt vời miếng dán dương vật thật tuyệt vời http : / / www . gretan . com/ss/ai có thể tin được rằng đằng sau đôi mắt sáng ngời đó không có linh hồn ! không ai quan tâm nếu bạn nhảy không giỏi . chỉ cần đứng dậy và nhảy. không ai hạnh phúc mà không nghĩ mình như vậy. Mặc dù điều này thật điên rồ nhưng vẫn có phương pháp. Địa ngục không có ích lợi gì, chỉ có sự tra tấn.",1,,,,,,ambiguous,,review,low,,,translated_dataset_mixed_positive
data_vi:1033,data_vi,,,,"Chủ đề: rất đặc biệt xin chào, chào mừng bạn đến với dòng chữ số của pharmon blaspheme - một trong những công ty dược phẩm trực tuyến hàng đầu cho dù cal cửa hàng phantasmagoria v tercet g rencontre all l humect l l perpetuation một con nợ ra núi cl i đại diện toàn quyền sv dissert a u trecento m vàmanyother . - tiết kiệm 50% cho bộ vest - quan niệm sai lầm trên toàn thế giới - tổng số người chưa lập gia đình tự tin - hơn 5 triệu khách hàng chủ nghĩa sống còn ở 130 quốc gia có một ngày băng giá ",1,,,,,,ambiguous,,review,low,,,translated_dataset_mixed_positive
data_vi:1034,data_vi,,,,Chủ đề: thông báo trạng thái giao hàng ( thất bại ) đây là thông báo trạng thái giao hàng được tạo tự động . Giao hàng đến người nhận sau thất bại . magnus . hammar@hes . hammar. com,1,,,,,,ambiguous,,review,low,,,translated_dataset_mixed_positive
data_vi:1035,data_vi,,,,"Chủ đề: thông báo trạng thái gửi - những người nhận thư của bạn đã được xử lý bởi máy chủ thư: maubev @ aliceposta. Nó ; thất bại ; 5 . 7 . 1 ( giao hàng không được ủy quyền , tin nhắn bị từ chối ) maxdaffy @ aliceposta . Nó ; thất bại ; 5 . 7 . 1 (giao hàng không được ủy quyền, tin nhắn bị từ chối)",1,,,,,,ambiguous,,review,low,,,translated_dataset_mixed_positive
data_vi:1037,data_vi,,,,"Chủ đề: bạn không biết cách vào kết quả của công cụ tìm kiếm? việc gửi trang web của bạn lên các công cụ tìm kiếm có thể làm tăng đáng kể doanh số bán hàng trực tuyến của bạn. Nếu bạn đầu tư thời gian và tiền bạc vào trang web của mình, bạn chỉ cần gửi trang web của mình trực tuyến, nếu không nó sẽ bị invisibie virtualiy, nghĩa là nỗ lực bỏ ra vô ích. Nếu bạn muốn mọi người biết đến trang web của mình và tăng doanh thu, cách duy nhất để làm điều đó là làm cho trang web của bạn hiển thị ở những n",1,,,,,,ambiguous,commercial_offer,review,low,,,translated_dataset_mixed_positive
data_vi:1039,data_vi,,,,Chủ đề: thêm vv muốn biết h furfur ow để tiết kiệm hơn 60% tiền thuốc của bạn ? http : // w postillion ww . xin chào . com - cách thành công và đã được chứng minh để có được tàu chiến với tiền của bạn. orthographical v liquid ag a ứ đọng l l supernaculum u quần áo l concert rac docket l i groceteria sva quang phổ l cockcrow m vàmanyother. những ưu đãi về bệnh pyaemia tốt nhất. kính chất lượng cao y. ide của chiến binh thế giới. đến sự bảo mật vô hình. 2 người chưa đủ 50 tuổi. 000 + khách hàng hà,1,,,,,,ambiguous,product_service_solicitation,review,low,,,translated_dataset_mixed_positive
data_vi:1042,data_vi,,,,Chủ đề: phần mềm cd tất cả các phần mềm dưới 15$ và 99$ ! chỉ có phần mềm của chúng tôi được đảm bảo hợp pháp 100%. một vòng eo là một điều khủng khiếp để tâm trí. không thể nói đúng ý tôi được!,1,,,,,,ambiguous,product_service_solicitation,review,low,,,translated_dataset_mixed_positive
data_vi:1044,data_vi,,,,"Chủ đề: Có tất cả các phần mềm đồ họa, phiên bản OEM giá rẻ. chào buổi sáng, chúng tôi cung cấp các gói OEM mới nhất của tất cả các phần mềm đồ họa và Publishinq từ corel, macromedia, adobe và các phần mềm khác. adobe photoshop8 giá 80$ . 0 / cs $140 macromedia studio mx 2004 $120 adobe acrobat 7 . 0 chuyên nghiệp $ 150 adobe Premier pro 1 . 5 $90 corel thiết kế 10 $90 quickbooks 2004 phiên bản chuyên nghiệp $75 adobe paqemaker 7 . 0 $70 xara x vl . 1 buổi thử giọng adobe $ 75 1 . 5 $ 90 kín đáo",1,,,,,,ambiguous,product_service_solicitation,review,low,,,translated_dataset_mixed_positive
data_vi:1045,data_vi,,,,"Chủ đề: khó hơn xin chào, chào mừng bạn đến với cửa hàng dòng sản phẩm medzon hoạt bát, chúng tôi xin hân hạnh giới thiệu mình là một trong những cửa hàng phar purree maceuticai trực tuyến hàng đầu. luyện ngục v tăng cường ra một đồng nghiệp l l nitơ l la trường kỷ g một ẩm thực cl isv bột một xác nhận um và nhiều thứ khác. - tiết kiệm 75% cho thảo nguyên - tổng số thông tin không xác thực của chuồng lợn - thu thập thông tin trên toàn thế giới - hơn 5 triệu khách hàng mô hình ở 150 quốc gia có m",1,,,,,,ambiguous,product_service_solicitation,review,low,,,translated_dataset_mixed_positive
data_vi:1047,data_vi,,,,"Chủ đề: Có tất cả các phần mềm đồ họa, phiên bản OEM giá rẻ. chào buổi sáng, chúng tôi cung cấp các gói OEM mới nhất của tất cả phần mềm đồ họa và xuất bản từ corei, macromedia, adobe và các phần mềm khác. adobe photoshop8 giá 80$ . 0 / cs $140 macromedia studio mx 2004 $120 adobe acrobat 7 . 0 chuyên nghiệp $ 150 adobe Premier pro 1 . 5 $ 90 corei desiqner 10 $ 90 quickbooks 2004 phiên bản professionalai $ 75 adobe pagemaker 7 . 0 $70 xara x vl . 1 buổi thử giọng adobe $ 75 1 . 5 $ 90 kín đáo 3",1,,,,,,ambiguous,product_service_solicitation,review,low,,,translated_dataset_mixed_positive
data_vi:1048,data_vi,,,,"Chủ đề: 3 . Thanh toán cố định 5%, vay 30 năm 3 . Thanh toán cố định 5%, người cho vay 30 năm bắt bạn phải chờ đợi. . . họ yêu cầu phỏng vấn bạn. . . họ đe dọa bạn. . . họ làm nhục bạn. . . và tất cả những điều đó diễn ra trong khi họ quyết định xem họ có muốn hợp tác kinh doanh với bạn hay không. . . chúng tôi lật ngược tình thế với họ. . . bây giờ, bạn chỉ cần điền vào biểu mẫu đơn giản của chúng tôi và họ sẽ phải cạnh tranh để giành được doanh nghiệp của bạn. . . http://www. 1 nguồn tài chính",1,,,,,,ambiguous,commercial_offer,review,low,,,translated_dataset_mixed_positive
